,Driver_ID,Distance_Feature,Speeding_Feature
3553,3423313888,169.25,9.0
3554,3423313495,155.86,6.0
3555,3423314001,176.54,3.0
3556,3423313568,168.36,13.0
3557,3423311964,149.91,5.0
3558,3423310795,189.38,6.0
3559,3423313170,194.15,12.0
3560,3423312905,186.47,10.0
3561,3423313796,185.5,13.0
3562,3423314314,186.69,15.0
3563,3423312304,179.23,6.0
3564,3423313586,158.05,8.0
3565,3423312607,189.13,6.0
3566,3423313005,181.82,6.0
3567,3423314041,150.31,14.0
3568,3423311054,177.95,8.0
3569,3423313836,160.49,6.0
3570,3423311228,184.62,6.0
3571,3423312917,197.02,8.0
3572,3423312878,184.32,11.0
3573,3423310966,195.47,14.0
3574,3423313957,191.27,8.0
3575,3423313526,208.19,17.0
3576,3423310659,178.37,6.0
3577,3423311893,169.24,4.0
3578,3423310826,166.62,14.0
3579,3423313626,189.78,17.0
3580,3423314142,145.39,15.0
3581,3423313998,164.47,10.0
3582,3423314344,163.39,6.0
3583,3423310660,159.11,15.0
3584,3423312457,169.56,17.0
3585,3423313984,188.25,18.0
3586,3423311547,184.12,7.0
3587,3423312987,199.37,7.0
3588,3423310600,175.81,8.0
3589,3423312222,175.06,9.0
3590,3423310650,190.85,9.0
3591,3423310556,188.89,1.0
3592,3423310592,192.77,14.0
3593,3423312237,179.24,7.0
3594,3423311437,170.86,7.0
3595,3423312060,171.29,19.0
3596,3423310451,168.9,5.0
3597,3423311896,161.76,5.0
3598,3423313094,169.54,12.0
3599,3423312243,173.72,10.0
3600,3423311562,180.98,8.0
3601,3423313520,181.89,17.0
3602,3423314010,172.85,13.0
3603,3423313028,244.79,9.0
3604,3423311091,176.79,8.0
3605,3423313938,148.44,7.0
3606,3423312195,216.66,9.0
3607,3423313540,161.14,10.0
3608,3423311343,183.38,3.0
3609,3423313354,175.29,11.0
3610,3423311273,167.02,10.0
3611,3423312090,234.09,7.0
3612,3423312630,168.98,14.0
3613,3423312656,242.37,15.0
3614,3423313614,160.78,11.0
3615,3423313744,190.56,11.0
3616,3423311207,195.33,14.0
3617,3423312318,196.23,4.0
3618,3423313440,209.76,15.0
3619,3423311667,172.78,5.0
3620,3423313419,201.99,15.0
3621,3423311675,162.56,13.0
3622,3423310772,191.81,7.0
3623,3423312376,170.72,1.0
3624,3423311577,189.45,21.0
3625,3423312199,189.77,16.0
3626,3423313874,201.69,14.0
3627,3423312563,191.59,12.0
3628,3423312125,154.93,14.0
3629,3423310468,149.19,16.0
3630,3423311927,165.07,12.0
3631,3423313367,156.57,7.0
3632,3423310782,162.34,9.0
3633,3423313563,177.82,12.0
3634,3423311895,205.07,15.0
3635,3423310802,155.83,10.0
3636,3423311711,181.53,13.0
3637,3423311124,195.87,3.0
3638,3423314160,170.3,6.0
3639,3423314439,167.89,15.0
3640,3423313394,187.17,7.0
3641,3423313043,153.81,18.0
3642,3423311524,164.53,7.0
3643,3423310488,174.81,13.0
3644,3423310976,152.1,10.0
3645,3423310636,157.26,18.0
3646,3423313985,203.03,10.0
3647,3423312253,172.78,8.0
3648,3423310561,164.95,11.0
3649,3423312228,182.99,5.0
3650,3423311248,170.9,0.0
3651,3423314330,150.57,15.0
3652,3423313249,187.45,4.0
3653,3423313241,135.98,14.0
3654,3423311306,187.55,5.0
3655,3423311567,241.71,22.0
3656,3423312971,168.04,12.0
3657,3423312695,156.01,14.0
3658,3423313691,189.75,9.0
3659,3423311458,178.42,3.0
3660,3423313707,211.26,6.0
3661,3423312027,171.7,12.0
3662,3423310828,145.07,6.0
3663,3423312721,194.55,6.0
3664,3423313893,157.26,10.0
3665,3423311743,153.34,9.0
3666,3423314407,193.78,6.0
3667,3423313437,200.72,20.0
3668,3423310658,193.21,14.0
3669,3423312224,176.23,16.0
3670,3423313615,172.11,12.0
3671,3423312314,193.31,8.0
3672,3423310688,174.3,12.0
3673,3423313653,164.4,10.0
3674,3423313284,162.68,5.0
3675,3423311218,173.55,3.0
3676,3423311168,172.15,8.0
3677,3423311418,202.84,17.0
3678,3423314177,197.95,10.0
3679,3423312767,167.21,5.0
3680,3423313391,136.52,13.0
3681,3423312310,199.92,0.0
3682,3423311221,152.09,24.0
3683,3423311476,170.87,15.0
3684,3423312902,137.16,16.0
3685,3423313237,164.38,8.0
3686,3423313946,212.41,12.0
3687,3423312327,163.36,15.0
3688,3423311151,158.31,4.0
3689,3423310819,162.26,14.0
3690,3423313220,211.99,6.0
3691,3423311013,160.26,20.0
3692,3423313039,228.96,13.0
3693,3423311264,182.69,11.0
3694,3423310715,162.8,11.0
3695,3423311136,193.58,16.0
3696,3423314138,161.26,10.0
3697,3423314447,201.12,19.0
3698,3423312953,181.35,13.0
3699,3423311631,168.64,9.0
3700,3423310916,175.58,9.0
3701,3423311560,160.2,9.0
3702,3423313109,192.22,6.0
3703,3423311296,197.6,10.0
3704,3423311224,189.82,7.0
3705,3423311770,205.8,13.0
3706,3423311438,193.33,12.0
3707,3423311479,132.03,15.0
3708,3423313791,190.33,14.0
3709,3423310834,173.9,11.0
3710,3423313114,179.11,6.0
3711,3423312157,209.64,7.0
3712,3423313638,161.9,15.0
3713,3423313700,166.62,9.0
3714,3423313308,161.64,10.0
3715,3423312812,162.9,10.0
3716,3423311186,178.88,10.0
3717,3423314147,171.97,12.0
3718,3423311041,179.56,17.0
3719,3423312058,188.59,16.0
3720,3423313581,151.09,13.0
3721,3423312594,194.87,8.0
3722,3423312394,200.21,5.0
3723,3423310742,196.39,6.0
3724,3423313643,193.05,11.0
3725,3423312587,183.61,6.0
3726,3423310517,166.8,8.0
3727,3423311204,190.45,14.0
3728,3423311797,184.29,7.0
3729,3423313629,197.44,15.0
3730,3423313704,170.72,7.0
3731,3423312342,168.56,5.0
3732,3423312438,168.22,9.0
3733,3423313883,165.22,16.0
3734,3423314342,143.37,10.0
3735,3423311159,224.24,16.0
3736,3423310500,173.49,8.0
3737,3423314197,190.04,16.0
3738,3423312100,178.39,11.0
3739,3423313573,194.68,2.0
3740,3423313694,170.72,1.0
3741,3423313317,181.64,17.0
3742,3423312856,207.34,9.0
3743,3423312624,189.85,9.0
3744,3423313640,142.83,5.0
3745,3423311798,168.14,1.0
3746,3423313975,161.94,9.0
3747,3423314286,151.65,1.0
3748,3423310721,177.29,10.0
3749,3423311324,173.02,3.0
3750,3423312972,182.6,10.0
3751,3423311856,208.78,11.0
3752,3423311344,160.5,14.0
3753,3423311104,170.45,1.0
3754,3423312762,164.37,7.0
3755,3423312756,180.1,14.0
3756,3423313337,192.31,12.0
3757,3423312937,167.88,6.0
3758,3423310698,231.57,13.0
3759,3423310626,189.68,10.0
3760,3423311481,192.61,10.0
3761,3423313606,218.21,11.0
3762,3423311435,168.88,14.0
3763,3423312599,150.0,8.0
3764,3423311638,178.17,10.0
3765,3423311178,190.84,1.0
3766,3423312636,211.34,15.0
3767,3423312634,161.98,9.0
3768,3423311786,208.42,7.0
3769,3423312042,185.7,17.0
3770,3423314072,165.15,9.0
3771,3423310498,166.68,14.0
3772,3423314312,213.12,3.0
3773,3423312850,217.91,3.0
3774,3423314082,159.47,22.0
3775,3423310749,176.44,5.0
3776,3423311239,173.35,6.0
3777,3423311740,194.1,4.0
3778,3423312281,176.01,16.0
3779,3423310507,193.08,9.0
3780,3423313935,180.84,21.0
3781,3423313478,191.52,9.0
3782,3423312282,141.96,15.0
3783,3423313549,154.33,3.0
3784,3423312945,185.15,10.0
3785,3423311356,185.38,7.0
3786,3423313715,208.96,18.0
3787,3423312893,176.97,4.0
3788,3423312750,162.58,1.0
3789,3423310667,184.14,9.0
3790,3423311587,154.74,1.0
3791,3423310746,180.91,11.0
3792,3423311388,184.74,1.0
3793,3423314145,186.24,4.0
3794,3423313177,181.3,11.0
3795,3423311371,180.36,13.0
3796,3423311276,163.72,6.0
3797,3423314241,177.04,6.0
3798,3423313302,154.59,19.0
3799,3423313605,196.37,17.0
3800,3423312167,219.84,15.0
3801,3423313370,189.97,3.0
3802,3423311444,168.09,5.0
3803,3423312424,190.94,20.0
3804,3423313571,192.12,16.0
3805,3423312171,218.67,1.0
3806,3423312025,188.26,14.0
3807,3423310725,200.32,9.0
3808,3423313100,188.22,12.0
3809,3423310651,207.01,18.0
3810,3423310641,173.38,11.0
3811,3423310806,161.51,5.0
3812,3423313651,169.75,5.0
3813,3423310653,169.66,11.0
3814,3423314298,150.46,14.0
3815,3423313949,176.96,23.0
3816,3423310560,200.62,8.0
3817,3423312538,197.08,14.0
3818,3423313034,196.95,11.0
3819,3423314125,116.58,4.0
3820,3423314042,174.58,5.0
3821,3423311122,187.16,11.0
3822,3423313801,184.46,4.0
3823,3423314186,170.72,15.0
3824,3423312739,168.24,10.0
3825,3423313222,187.67,17.0
3826,3423314143,218.58,9.0
3827,3423312738,155.02,9.0
3828,3423313996,153.84,9.0
3829,3423313599,180.65,16.0
3830,3423312450,168.76,7.0
3831,3423312864,153.5,1.0
3832,3423311401,159.53,15.0
3833,3423312501,207.44,13.0
3834,3423313320,229.3,15.0
3835,3423313914,180.6,13.0
3836,3423311915,165.09,4.0
3837,3423311600,205.4,11.0
3838,3423311911,171.19,10.0
3839,3423311432,188.24,3.0
3840,3423313774,189.25,7.0
3841,3423311673,160.94,13.0
3842,3423313021,185.58,3.0
3843,3423312227,171.79,6.0
3844,3423312212,179.7,9.0
3845,3423311441,193.68,8.0
3846,3423311471,195.95,4.0
3847,3423311677,169.72,6.0
3848,3423312345,207.05,13.0
3849,3423312969,205.62,11.0
3850,3423312999,166.64,11.0
3851,3423313974,168.34,9.0
3852,3423310525,185.5,13.0
3853,3423311428,191.31,7.0
3854,3423314165,140.59,3.0
3855,3423311986,188.61,9.0
3856,3423312504,167.46,11.0
3857,3423312273,186.26,4.0
3858,3423311042,188.34,18.0
3859,3423312283,157.73,12.0
3860,3423311250,175.69,16.0
3861,3423312862,134.54,10.0
3862,3423311215,190.28,10.0
3863,3423314030,168.01,3.0
3864,3423311541,188.49,11.0
3865,3423314040,164.43,12.0
3866,3423310896,186.42,14.0
3867,3423310760,201.97,17.0
3868,3423312556,201.38,1.0
3869,3423311678,196.34,9.0
3870,3423314395,171.64,16.0
3871,3423313759,183.96,6.0
3872,3423311862,192.31,8.0
3873,3423310965,180.63,12.0
3874,3423312062,194.13,11.0
3875,3423313123,175.76,5.0
3876,3423312220,163.89,8.0
3877,3423313788,164.29,12.0
3878,3423310484,170.9,15.0
3879,3423312994,166.87,15.0
3880,3423311427,164.77,6.0
3881,3423313767,184.45,12.0
3882,3423312678,191.82,7.0
3883,3423311311,183.61,14.0
3884,3423313594,171.42,4.0
3885,3423313154,186.55,8.0
3886,3423312104,200.37,6.0
3887,3423311806,166.72,9.0
3888,3423312907,192.38,10.0
3889,3423312023,151.88,4.0
3890,3423312366,196.56,1.0
3891,3423312102,172.43,11.0
3892,3423313847,169.64,9.0
3893,3423311616,177.33,1.0
3894,3423312005,156.76,15.0
3895,3423314064,165.76,5.0
3896,3423314348,176.43,11.0
3897,3423313133,159.11,16.0
3898,3423313556,186.67,15.0
3899,3423314209,169.32,10.0
3900,3423311496,177.78,11.0
3901,3423311007,180.73,1.0
3902,3423312313,202.18,1.0
3903,3423312159,159.31,10.0
3904,3423311666,166.8,10.0
3905,3423312328,177.09,7.0
3906,3423310718,170.6,3.0
3907,3423311372,190.14,13.0
3908,3423310757,201.05,9.0
3909,3423312666,174.91,14.0
3910,3423310793,168.01,15.0
3911,3423313060,152.99,6.0
3912,3423310699,145.17,15.0
3913,3423313445,174.44,9.0
3914,3423311503,181.52,14.0
3915,3423312162,185.27,9.0
3916,3423313270,176.37,11.0
3917,3423313923,159.92,15.0
3918,3423311338,150.21,1.0
3919,3423311417,152.6,15.0
3920,3423313992,197.71,9.0
3921,3423311543,174.78,4.0
3922,3423312398,156.2,4.0
3923,3423310970,174.5,6.0
3924,3423312772,210.4,10.0
3925,3423312071,200.05,9.0
3926,3423313523,164.96,5.0
3927,3423310790,176.5,11.0
3928,3423311535,192.86,21.0
3929,3423311671,188.22,8.0
3930,3423310528,178.57,17.0
3931,3423312026,203.38,8.0
3932,3423312426,192.32,14.0
3933,3423310897,176.15,9.0
3934,3423312080,156.61,20.0
3935,3423311502,176.51,14.0
3936,3423310875,190.66,7.0
3937,3423311299,154.62,5.0
3938,3423310784,162.97,15.0
3939,3423311645,207.96,7.0
3940,3423311750,176.65,11.0
3941,3423312557,164.56,0.0
3942,3423312711,203.41,7.0
3943,3423314405,182.19,15.0
3944,3423313785,201.68,16.0
3945,3423311720,135.38,8.0
3946,3423310849,153.45,1.0
3947,3423310939,182.71,11.0
3948,3423310505,177.44,4.0
3949,3423312205,208.52,5.0
3950,3423311422,175.58,11.0
3951,3423311929,161.6,6.0
3952,3423313965,168.09,12.0
3953,3423313072,168.77,10.0
3954,3423313258,158.86,14.0
3955,3423311999,182.16,6.0
3956,3423312965,199.42,8.0
3957,3423311467,172.99,10.0
3958,3423311074,182.44,10.0
3959,3423310814,166.96,8.0
3960,3423311459,153.58,12.0
3961,3423310920,185.68,18.0
3962,3423311219,214.8,20.0
3963,3423310460,185.39,20.0
3964,3423314058,169.35,19.0
3965,3423313313,181.75,10.0
3966,3423311165,159.89,17.0
3967,3423310652,196.52,12.0
3968,3423311383,169.65,14.0
3969,3423313327,192.21,8.0
3970,3423313079,180.29,20.0
3971,3423312932,222.08,11.0
3972,3423311728,165.1,13.0
3973,3423314434,212.75,9.0
3974,3423311292,170.64,13.0
3975,3423314315,196.2,14.0
3976,3423310889,189.99,12.0
3977,3423310851,208.96,10.0
3978,3423313381,219.39,1.0
3979,3423311448,188.25,10.0
3980,3423311551,187.13,12.0
3981,3423313834,187.28,8.0
3982,3423312123,192.74,13.0
3983,3423310590,211.2,8.0
3984,3423312146,189.88,9.0
3985,3423312648,165.58,6.0
3986,3423310473,191.88,7.0
3987,3423312226,194.22,12.0
3988,3423310647,167.22,2.0
3989,3423311832,185.37,14.0
3990,3423311103,203.8,22.0
3991,3423311192,167.05,10.0
3992,3423314043,177.48,19.0
3993,3423312391,170.22,16.0
3994,3423312567,209.76,18.0
3995,3423310685,160.04,10.0
3996,3423312600,176.17,5.0
3997,3423312921,170.91,12.0
3998,3423313630,176.14,5.0
3999,3423311533,168.03,9.0
